track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,umur,calm,energic,sad,happy,angry
5z6a02FGoVsXTrJ4GiVNxE,The Horses,Daryl Braithwaite,0.707,0.275,4,-14.816,1,0.0328,0.13,0.0,0.066,0.195,93.988,256107,4,lansia,0,0,0,0,0
3LtwmK1OfN0dGs9jf3qSjn,Her Diamonds,Rob Thomas,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,280000,4,lansia,0,0,0,0,1
4tmXsNoNOk37DPBhVk5wK1,Crazy,ICEHOUSE,0.516,0.949,5,-3.512,1,0.125,0.0162,0.0045,0.319,0.367,115.593,203920,4,lansia,0,0,0,0,1
5xkNd7kCRmjT2DxSAYVVyC,And We Danced,The Hooters,0.561,0.945,9,-6.086,1,0.0444,0.0869,0.0,0.22,0.723,145.781,227760,4,lansia,0,0,0,1,1
6H57i1EV2JfkpvYi4zO4E5,Current Stand,Kids In The Kitchen,0.561,0.641,7,-11.592,1,0.032,0.117,0.0,0.324,0.428,105.914,241733,4,lansia,0,0,0,0,0
2rABlfAnp5ec2yZPcFRwL8,This Is Who I Am,Vanessa Amorosi,0.58,0.961,9,-2.053,1,0.119,0.0491,0.0,0.0491,0.565,146.081,205653,4,lansia,0,0,0,1,1
5xdNnwxTSrtgBkdqKKx4gl,Touch,Noiseworks,0.378,0.889,7,-9.526,1,0.069,0.261,0.617,0.317,0.158,116.299,303840,4,lansia,0,0,0,0,0
3LQde40NABYOH14hWse0Yi,Two Strong Hearts,John Farnham,0.646,0.839,2,-8.178,1,0.0332,0.0833,0.0,0.315,0.834,109.854,213333,4,lansia,0,0,0,0,0
1xhBGbCBwgkK7CPTloHqFg,That's When I Think Of You,1927,0.565,0.777,7,-3.233,1,0.0335,0.00224,0.0555,0.213,0.395,123.102,253227,4,lansia,0,0,0,0,1
6mIzvlozXozRHRfi1Dxcyz,If I Could,1927,0.686,0.59,4,-4.456,1,0.0243,0.361,5.8e-05,0.0946,0.315,97.163,220867,4,lansia,0,0,0,0,1
3d1rCT6lQxLI0cd7xVaOTL,You'll Never Know,1927,0.524,0.901,2,-3.796,1,0.0681,0.00405,0.0252,0.296,0.843,157.791,220440,4,lansia,0,1,0,1,1
6kGpTAzFAJeBPyQaM8mydC,Listening,Pseudo Echo,0.6,0.799,7,-6.088,1,0.0313,0.189,3.64e-05,0.314,0.714,131.154,178655,4,lansia,0,0,0,0,1
5EauMVTXVoQOkax03XXVaV,Adam's Song,blink-182,0.518,0.789,0,-5.806,1,0.0367,0.0372,0.0,0.337,0.393,136.023,249754,4,lansia,0,0,0,0,1
12qZHAeOyTf93YAWvGDTat,All The Small Things,blink-182,0.442,0.893,0,-4.878,1,0.0505,0.00844,0.0,0.529,0.712,148.119,168000,4,lansia,0,0,0,1,1
0gbLfFlEyVHiKzlZIb0gce,How Far We've Come,Matchbox Twenty,0.566,0.906,0,-5.092,1,0.0642,0.00452,0.0,0.21,0.787,83.0,212253,4,lansia,1,0,0,0,1
6xpDh0dXrkVp0Po1qrHUd8,Adam's Song,blink-182,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.382,136.028,249627,4,lansia,0,0,0,0,1
6DqNZJ4hhBYd8qj9WbpSTJ,Beautiful Sunday,Daniel Boone,0.676,0.463,9,-13.155,1,0.0306,0.309,0.0,0.288,0.91,121.923,182133,4,lansia,0,0,0,0,0
57TaM8GozkJBz90xvQ1xME,Living Next Door to Alice,Smokie,0.566,0.585,9,-7.532,1,0.032,0.106,0.0,0.23,0.75,126.1,207173,4,lansia,0,0,0,0,0
6kxHMpVt9OYDQOwXYJrQAb,Touch The Fire,ICEHOUSE,0.539,0.955,7,-3.997,1,0.0427,0.0894,3.31e-05,0.0873,0.502,129.875,226480,4,lansia,0,0,0,0,1
528CAH5pTLq86oZ52fHifA,The Flame,Cheap Trick,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,338800,4,lansia,0,0,1,0,0
4yy9bqYoWZaU3VJjGDkHOw,Take Me Back,Noiseworks,0.439,0.677,4,-11.551,1,0.0384,0.00921,0.0,0.132,0.364,111.955,207133,4,lansia,0,0,0,0,0
1wo3UYTeizJHkwYIuLuBPF,Champagne Supernova - Remastered,Oasis,0.294,0.825,2,-3.771,1,0.0404,0.465,0.0841,0.354,0.122,150.338,451320,4,lansia,0,0,0,1,1
3i4Kxx9CgV9QOAehqpgkuB,My Obsession,ICEHOUSE,0.588,0.884,5,-4.575,1,0.0352,0.257,0.0,0.139,0.71,118.476,248987,4,lansia,0,0,0,0,1
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4,lansia,0,0,0,0,1
0bvpSvOYt4KTfZIZJmyFOs,White Wedding,Billy Idol,0.677,0.62,9,-11.766,1,0.0364,0.0335,0.0529,0.285,0.672,146.74,506227,4,lansia,0,0,0,1,0
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,4,lansia,0,0,0,1,0
5DVLrSbpufkMXGUxtlBjad,No Secrets,The Angels,0.478,0.69,7,-6.358,1,0.0278,0.00273,9.03e-06,0.127,0.699,142.031,257947,4,lansia,0,0,0,0,0
5tnfrG2numImyYFpsdMa9F,No Lies,Noiseworks,0.565,0.833,9,-11.412,1,0.072,0.0379,0.0181,0.0839,0.457,101.713,234333,4,lansia,0,0,0,0,0
6Db0KKhX0PyugOXLUrDqXH,As The Days Go By,Daryl Braithwaite,0.563,0.497,7,-10.127,1,0.0269,0.0177,4.91e-05,0.274,0.38,156.762,243693,4,lansia,0,0,0,1,0
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4,lansia,0,0,0,0,1
4bljn9iFY6875MYA0IQpRY,I Ran (So Far Away),A Flock Of Seagulls,0.514,0.864,2,-5.121,1,0.0381,0.000302,0.875,0.292,0.63,145.487,219147,4,lansia,0,0,0,1,1
5uTWfSmsINzjalRQvXLPMS,Angin Malam,Broery Marantika,0.471,0.375,10,-13.247,1,0.026,0.814,0.000679,0.102,0.293,72.668,268253,4,lansia,1,0,1,0,0
4EIM5KI9j9oNWryDeTylqh,Hati Yang Luka,Betharia Sonatha,0.453,0.565,6,-8.281,1,0.0286,0.297,1.27e-05,0.2,0.407,145.885,330580,4,lansia,0,0,0,1,0
7mn7VPNVeFFiKYyi8YBoaN,Tirai,Rafika Duri,0.501,0.442,2,-7.474,0,0.0255,0.704,0.000701,0.397,0.243,77.311,263573,4,lansia,1,0,1,0,0
7u5uMFzBENHDayUSZrmm7y,Kucari jalan terbaik,Pance Pondaag,0.598,0.496,7,-5.453,1,0.0265,0.648,0.00154,0.39,0.268,138.245,256209,4,lansia,0,0,1,0,1
6Zh0NE29aQIMbLVcqj1olt,Disini Dibatas Kota Ini,Tommy J Pisa,0.589,0.656,5,-6.014,1,0.024,0.172,0.0,0.414,0.511,78.542,261339,4,lansia,1,0,0,0,1
1ELXPybHxPd8TzuH4EjUg6,Jangan Ada Dusta Diantara Kita,Broery Marantika,0.609,0.259,2,-14.862,1,0.0293,0.822,0.0829,0.233,0.178,138.179,249520,4,lansia,0,0,1,0,0
1Wa3iHxe9yhjQbvl6Bb50t,Tak Ingin Sendiri,Dian Piesesha,0.504,0.497,2,-7.831,1,0.031,0.0539,0.466,0.0587,0.274,142.784,236588,4,lansia,0,0,0,1,0
6dNXnOl9Oj7wPLjXG13Ar4,Bintang Kehidupan,Nike Ardilla,0.516,0.621,7,-6.501,1,0.0281,0.564,4.31e-06,0.416,0.17,73.225,266919,4,lansia,1,0,1,0,0
7B1UoHvjgiqeeLb6ntsu9i,Kau Tercipta Bukan Untukku,Ratih Purwasih,0.709,0.472,0,-7.389,1,0.0273,0.326,1.99e-06,0.125,0.328,106.662,289627,4,lansia,0,0,0,0,0
6JBSE1dLKQgohSCGHQn2SU,Kemesraan,Broery Marantika,0.476,0.49,0,-11.198,1,0.0249,0.0321,0.000917,0.181,0.403,84.118,339960,4,lansia,1,0,0,0,0
3XLJ6AXLjVa6N43o1XZpMJ,Benci Tapi Rindu,Diana Nasution,0.442,0.534,2,-5.38,1,0.0261,0.0464,0.000293,0.142,0.318,138.063,287507,4,lansia,0,0,0,0,1
5WZAZjBuAe30UHnDBsFvck,Gelas Gelas Kaca,Nia Daniaty,0.648,0.545,7,-4.891,1,0.0272,0.106,1.2e-06,0.213,0.366,76.533,308603,4,lansia,1,0,0,0,1
4f7byC0CCA57DiAqImVcwu,Apa Salah Dan Dosaku,D. Lloyd,0.437,0.605,2,-5.654,1,0.0298,0.411,7.56e-05,0.159,0.191,66.991,212360,3,lansia,1,0,0,0,1
4DXyfnKS9nAV5m6gn4hvnu,Kisah Seorang Pramuria,The Mercy's,0.389,0.51,9,-8.466,0,0.0378,0.137,0.000248,0.228,0.209,134.832,193907,4,lansia,0,0,0,0,0
2JCrgOBk0Zph6aQn1bJTSe,Antara Cinta Dan Dusta,Obbie Messakh,0.602,0.47,5,-8.698,1,0.0242,0.536,2.86e-06,0.297,0.358,101.076,295000,3,lansia,0,0,1,0,0
7ij3wytG5zlTej4xoQbYpm,Biarlah Sendiri,Eddy Silitonga,0.418,0.54,10,-6.388,1,0.0289,0.109,0.0,0.126,0.31,134.045,287447,4,lansia,0,0,0,0,0
1XZxQ64pHwVx7gwCn1beBT,Kau Bukan Dirimu,Dewi Yull,0.687,0.5,2,-7.734,1,0.0259,0.739,3.04e-05,0.378,0.393,114.606,276521,3,lansia,0,0,1,0,0
5VcMPchZb96lcA87Ew2dWY,Janjiku,Paramitha Rusady,0.519,0.327,5,-12.837,1,0.0283,0.489,0.0,0.138,0.182,143.944,256160,4,lansia,0,0,0,1,0
1dqHODdrSd7U42mvWvkMtk,Hilang Permataku,Yuni Shara,0.594,0.635,9,-5.075,1,0.0222,0.0636,7e-06,0.0662,0.362,100.481,257152,3,lansia,0,0,0,0,1
6k9eXtu9DfH6UFQgCQx7Sg,Cintaku Padamu,Ita Purnamasari,0.593,0.506,2,-8.845,0,0.0268,0.623,0.000615,0.125,0.396,112.446,264137,4,lansia,0,0,1,0,0
0maJ5mO3h2bc1E9lLfgixb,Aku Tak Biasa,Alda,0.503,0.474,0,-11.292,0,0.0311,0.653,0.0,0.112,0.264,135.561,286859,4,lansia,0,0,1,0,0
0veifRWrILXz9RW7f3bOIA,Mulanya Biasa Saja,Meriam Bellina,0.529,0.641,2,-6.633,1,0.0335,0.451,5.36e-05,0.236,0.373,76.938,236518,4,lansia,1,0,0,0,0
4YhKFDzvmWwGrpH4C7rjOf,Masih Ada Waktu,Ebiet G. Ade,0.554,0.502,1,-5.739,1,0.0272,0.245,0.0,0.0894,0.355,73.687,328693,4,lansia,1,0,0,0,1
29npeTLDWj1ym5exSoVKwv,Kumenanti Seorang Kekasih,Iwan Fals,0.745,0.6,5,-5.791,1,0.0263,0.0481,0.000339,0.109,0.814,103.964,220400,4,lansia,0,0,0,0,1
0sDySTcrUCKlQlQRmCCQQz,Biarlah Bulan Bicara,Broery Marantika,0.283,0.324,2,-15.161,0,0.0305,0.818,0.000152,0.0964,0.0968,143.276,319680,4,lansia,0,0,1,1,0
4q4Hbzfiv0bAKkrbUmZjf4,Kasih,Ermy Kullit,0.752,0.625,9,-9.206,0,0.0286,0.671,0.00139,0.254,0.531,117.951,312081,4,lansia,0,0,0,0,0
4WFdofecY5gOszvIf0pJYM,Sandiwara Cinta - Remastered,Nike Ardilla,0.603,0.385,11,-7.575,0,0.0265,0.601,9.84e-05,0.147,0.179,129.683,291000,4,lansia,0,0,1,0,0
53FmD6Ti0vOmET6uFYDsvZ,Kau,Nicky Astria,0.673,0.456,11,-5.478,0,0.0275,0.911,4.68e-06,0.122,0.335,133.953,238853,4,lansia,0,0,1,0,1
1FvN4fN3OhxWSEOtCEer65,Mungkinkah,Broery Marantika,0.465,0.417,0,-12.691,0,0.0274,0.129,0.000244,0.201,0.181,147.0,260547,4,lansia,0,0,0,1,0
4ngq4oBo2zj0uG5L7SY5D9,Tiada Cinta Yang Lain,Inka Christie,0.393,0.604,1,-3.989,0,0.0291,0.347,0.0,0.318,0.259,177.57,308693,4,lansia,0,0,0,1,1
1gxYqSCSbz11X7A9bBMpvK,Sepanjang Jalan Kenangan,Yuni Shara,0.469,0.397,4,-12.334,1,0.0325,0.26,0.0,0.162,0.317,79.906,305040,4,lansia,1,0,0,0,0
7hW1BFsHhupoqVm1tc78e4,Hati Tertusuk Duri,Rafika Duri,0.573,0.447,3,-13.682,1,0.0255,0.18,0.0003,0.0835,0.447,103.463,209107,3,lansia,0,0,0,0,0
1OdYnORNNY69BoD8r5POXX,Hanya Untukmu,Rafika Duri,0.413,0.519,3,-10.433,1,0.029,0.249,0.0751,0.113,0.741,111.254,204693,4,lansia,0,0,0,0,0
6ASDWfzG1lUKTyDOyPCRiA,Senandung Doa,Nur Afni Octavia,0.227,0.498,4,-6.416,0,0.0387,0.124,0.000166,0.607,0.197,71.917,279400,4,lansia,1,0,0,0,0
2FfhswFepZXVO1IIXhCtuf,Kupu - Kupu Malam,Titiek Puspa,0.396,0.664,5,-6.381,1,0.0354,0.67,0.0,0.186,0.516,148.147,271880,4,lansia,0,0,1,1,0
5TjPAhnfcTTG0hQi1AZhmp,Kaulah Segalanya,Broery Marantika,0.449,0.443,7,-13.336,1,0.028,0.0368,3.83e-06,0.212,0.26,143.121,262693,4,lansia,0,0,0,1,0
13wQT4YJO01OjeNgyQGVKD,Bukit Berbunga,Yuni Shara,0.486,0.6,11,-6.214,0,0.0298,0.128,1.91e-06,0.265,0.307,91.876,283573,4,lansia,0,0,0,0,0
315GhPGKOywcVC72puOwyq,Bing,Titiek Puspa,0.199,0.536,4,-7.213,0,0.0335,0.574,6.92e-05,0.246,0.196,184.605,297720,3,lansia,0,0,1,1,0
73MpcS6ACwkwDTifwX5IVn,Kau yang Sangat Kusayang,Rano Karno,0.44,0.238,8,-16.959,1,0.0353,0.0895,0.000366,0.108,0.328,149.885,286640,4,lansia,0,0,0,1,0
7mV7fdiu4KcyN3hOsstvZ0,Hatimu Hatiku,Titiek Sandhora,0.624,0.202,2,-14.094,1,0.0287,0.63,0.000792,0.0823,0.376,76.004,212188,3,lansia,1,0,1,0,0
6JJ6FoUnSBz458X2Jjna7H,Sampai Hati,Desy Ratnasari,0.735,0.523,7,-10.287,1,0.0257,0.66,0.0,0.229,0.484,105.604,277432,3,lansia,0,0,1,0,0
6KWYnLDT6PZvQxva3gHYfC,Hati Yang Terluka,Broery Marantika,0.494,0.348,4,-12.058,0,0.026,0.714,0.00137,0.192,0.274,80.887,306413,4,lansia,1,0,1,0,0
6RdTz6GaxpV8gUcwsdRxz6,Asmara,Novia Kolopaking,0.529,0.33,11,-9.785,0,0.03,0.899,0.000263,0.0868,0.319,142.031,269467,3,lansia,0,0,1,0,0
0H0DiRF2dMI6EwRYPQTZQq,Dalam Kerinduan,The Mercy's,0.48,0.508,4,-8.578,1,0.0277,0.00128,0.0075,0.254,0.507,110.758,195840,3,lansia,0,0,0,0,0
1SN3lOcpNUPsVZYLEfgt7E,Hati Selembut Salju,Arie Koesmiran,0.397,0.444,7,-5.852,1,0.0274,0.596,1.28e-06,0.46,0.291,144.742,287560,4,lansia,0,0,1,1,1
4pt4c0Y0nLafx4iOOYPK2k,Hatimu Hatiku,Rano Karno,0.559,0.317,4,-13.844,1,0.0268,0.628,0.0072,0.123,0.296,80.407,218440,3,lansia,1,0,1,0,0
3DnTligKEKgFj9GjJbxgFr,Mengapa Tiada Maaf,Yuni Shara,0.443,0.317,1,-17.715,0,0.0308,0.671,0.00022,0.169,0.418,105.254,296627,3,lansia,0,0,1,0,0
29S6wmyxouBbCppGsQwSvs,Merpati Tak Pernah Ingkar Janji,Paramitha Rusady,0.59,0.395,1,-9.028,1,0.0288,0.575,3.89e-05,0.0627,0.31,139.925,276427,4,lansia,0,0,1,0,0
5cgx72s022kMTJsr5FdWyE,Yang Kunanti,Inka Christie,0.262,0.594,6,-0.433,0,0.0292,0.0885,4.08e-06,0.219,0.0896,154.523,306707,4,lansia,0,0,0,1,1
6rQINHMbansp79YfaMD1LW,Mengapa Harus Jumpa,D. Lloyd,0.385,0.488,2,-9.614,1,0.0297,0.322,1.39e-06,0.148,0.265,138.011,210733,4,lansia,0,0,0,0,0
5XaZKjQpZShQTtVpiFsco9,Di Batas Kota Ini,Tommy J Pisa,0.551,0.534,2,-8.197,0,0.0298,0.289,2.26e-05,0.0798,0.243,156.094,288374,4,lansia,0,0,0,1,0
7sNYRJMSV8d7Knx922qrIq,Semalam Di Malaysia,D. Lloyd,0.455,0.561,9,-9.415,1,0.0314,0.0843,6.77e-05,0.157,0.306,125.792,175880,4,lansia,0,0,0,0,0
4lj8K42AEw38nlkWkfi8hw,Tersiksa Lagi,Rafika Duri,0.603,0.528,0,-10.109,1,0.0285,0.479,0.036,0.409,0.621,125.192,350560,4,lansia,0,0,0,0,0
4cToMA2lXvN33SOw6baQuh,Kekasih,Rafika Duri,0.608,0.642,7,-10.345,1,0.0512,0.197,0.0,0.0947,0.738,159.928,258387,4,lansia,0,1,0,1,0
62GXigFv1nyoy0qMB5VYEP,Hati Yang Terluka,Rafika Duri,0.689,0.506,5,-9.438,1,0.0295,0.535,0.00228,0.162,0.45,111.903,298160,4,lansia,0,0,0,0,0
2pwznks1pan973ye609oQm,Hati Lebur Jadi Debu,Jamal Mirdad,0.468,0.499,7,-7.376,1,0.0265,0.556,0.0,0.119,0.281,148.017,276933,4,lansia,0,0,1,1,0
4PkWWVCxZWF3wrGKqDTd2H,Antara Benci dan Rindu,Ratih Purwasih,0.223,0.531,2,-8.332,1,0.0346,0.158,0.0,0.137,0.374,68.34,297133,4,lansia,1,0,0,0,0
7vues2K9vzeiyy2DZE4QfV,Tak Ingin Sendiri,Pance F. Pondaag,0.587,0.433,9,-9.913,1,0.0271,0.154,2.94e-05,0.0542,0.497,144.084,276360,4,lansia,0,0,0,1,0
3GaNxLL8enrsbi9ZudOQZn,Tenda Biru,Hetty Koes Endang,0.502,0.38,9,-12.578,0,0.0323,0.677,1.46e-05,0.629,0.365,135.973,277933,4,lansia,0,0,1,0,0
67cJXg4XxMFySOEWakwv3G,Teluk Bayur,Ernie Djohan,0.714,0.718,4,-6.4,1,0.0275,0.0142,0.000129,0.12,0.714,118.964,183865,4,lansia,0,0,0,0,0
3UKNxc95UoqzAiec6NU9jt,Setangkai Anggrek Bulan,Yuni Shara,0.599,0.525,2,-9.02,1,0.0241,0.295,0.143,0.19,0.402,103.998,247560,4,lansia,0,0,0,0,0
0k1PKUSjVMpNiCFUqGkXkz,Setulus Hatimu Semurni Cintaku,Arie Koesmiran,0.641,0.419,0,-14.253,1,0.0256,0.384,0.000197,0.225,0.387,101.964,273810,3,lansia,0,0,0,0,0
7pE57PAPg9JzNnF5FXBf4n,Nyanyian Suara Hati,Inka Christie,0.315,0.571,5,-6.288,0,0.0274,0.159,1.75e-05,0.104,0.148,174.89,337133,4,lansia,0,0,0,1,0
2BICsphiLxLizDSIAZmUUN,Biarkan Aku Menangis,Tommy J Pisa,0.47,0.518,4,-9.099,0,0.0322,0.0185,7.79e-06,0.189,0.193,82.732,256535,4,lansia,1,0,0,0,0
3b7BNRPEsuZ7XgeqoW6QDs,Biar Kucari Jalanku,Tommy J Pisa,0.5,0.417,9,-7.969,1,0.0326,0.566,9.51e-05,0.29,0.138,79.487,263277,4,lansia,1,0,1,0,0
7pQL5ZYlLNrXQS60lZIDpD,Mengapa Tak Pernah Jujur,Dian Piesesha,0.518,0.446,9,-4.849,1,0.0307,0.686,0.0,0.665,0.329,129.176,262386,4,lansia,0,0,1,0,1
3K8MyR2TO2LN0eb9a2qZoR,Dingin,Hetty Koes Endang,0.571,0.605,2,-4.696,1,0.027,0.271,0.000823,0.453,0.487,127.845,324480,4,lansia,0,0,0,0,1
1OT5Q1S9wJNocYBzLA8v8m,Bunga Anggrek,Emillia Contessa,0.646,0.616,3,-5.274,1,0.0237,0.667,0.0148,0.256,0.559,98.453,252307,4,lansia,0,0,0,0,1
7wPYUoNIK4xnjS37syTuCC,Risau,Atiek CB,0.548,0.499,1,-7.593,0,0.0319,0.599,0.000648,0.0877,0.277,132.248,339393,4,lansia,0,0,1,0,0
7xR2Hy5Fk5dPGMtzkpK9YB,Takdir,Desy Ratnasari,0.454,0.279,9,-9.626,0,0.0275,0.845,7.38e-06,0.128,0.126,139.94,287184,4,lansia,0,0,1,0,0
6BqWuNBfNCZIwxWBUubN2A,Gereja Tua,Panbers,0.567,0.498,1,-6.77,1,0.0261,0.601,0.0,0.286,0.131,134.048,265360,4,lansia,0,0,1,0,0
2NFKoSUIlCThQqtpl2e73e,Selamat Jalan Kekasih,Rita Effendy,0.311,0.444,6,-8.778,1,0.0297,0.757,0.000166,0.125,0.173,140.165,292667,4,lansia,0,0,1,0,0
4OnjSIwHvgpvUIP37y18zF,Esok Kan Masih Ada,Utha Likumahuwa,0.475,0.377,9,-8.909,1,0.0307,0.738,3.84e-06,0.211,0.217,124.667,252116,4,lansia,0,0,1,0,0
1gLwVWjHIIgbR5ZXmBNAtu,Dibalik Rindu Ada Dusta,Jamal Mirdad,0.501,0.658,1,-5.495,1,0.0337,0.319,0.000262,0.0632,0.397,74.901,313347,4,lansia,1,0,0,0,1
4kwdQYudHxqoBwKjHvLnXM,Kau Tercipta Untukku,Rinto Harahap,0.471,0.669,2,-5.588,1,0.0267,0.0313,0.0225,0.196,0.593,106.082,243307,4,lansia,0,0,0,0,1
7gXokjdJt6hJPgxlW9xd5l,Biar Ku Sendiri,Betharia Sonatha,0.585,0.527,1,-6.917,1,0.0244,0.0523,0.000497,0.119,0.323,76.475,279600,4,lansia,1,0,0,0,0
1cvozwZNFPEL2ejIBqR9Zs,Engkau Segalanya Bagiku,Pance F. Pondaag,0.687,0.424,9,-9.76,1,0.026,0.0291,5.56e-06,0.064,0.566,145.394,282920,4,lansia,0,0,0,1,0
4FAYC7tt3piFgAw8gGXrCq,Demi Kau Dan Si Buah Hati,Pance Pondaag,0.437,0.763,4,-3.358,1,0.0291,0.102,0.54,0.175,0.478,98.917,259776,3,lansia,0,0,0,0,1
1HoGtS9W9XrdA5yCdnVhZi,Apa Salahku,Dian Piesesha,0.324,0.548,4,-6.762,1,0.0277,0.602,0.000444,0.469,0.439,106.005,268794,3,lansia,0,0,1,0,0
6kuKe1UcNb26kuyE4NhTNC,Kharisma Cinta,Broery Marantika,0.71,0.477,9,-10.629,1,0.026,0.525,0.00016,0.321,0.524,108.433,227013,4,lansia,0,0,0,0,0
5LVv7eT7LU7xplNtYiRpkK,Cinta Dan Permata,Panbers,0.507,0.545,9,-5.946,1,0.0295,0.0287,0.0,0.105,0.538,97.483,283968,3,lansia,0,0,0,0,1
247DMLvtPd9wqzel4blCxi,Selamat Tinggal (Pamit),Broery Marantika,0.538,0.315,1,-14.091,0,0.0286,0.608,0.00127,0.175,0.147,77.001,248867,4,lansia,1,0,1,0,0
4PjlaleKN81bBhp9AAT0us,Kucoba Hidup Sendiri,Dian Piesesha,0.467,0.494,9,-5.3,1,0.025,0.599,3.78e-05,0.361,0.278,77.651,253283,4,lansia,1,0,1,0,1
09AWTls8k144jGdt5JCRPh,Tiada Lagi,Charles Hutagalung,0.66,0.411,10,-11.513,1,0.0354,0.424,0.197,0.112,0.452,134.019,224862,4,lansia,0,0,0,0,0
0FksdH8W9WavwuHAAwlKtN,Cinta Hampa,D. Lloyd,0.602,0.507,5,-7.207,0,0.0265,0.263,0.0703,0.108,0.543,107.033,220533,4,lansia,0,0,0,0,0
3olsU1NLMhxeZTL7H77ejg,Pasrah,Ermy Kullit,0.666,0.562,5,-8.819,0,0.0315,0.608,6.81e-05,0.224,0.563,107.993,248841,4,lansia,0,0,0,0,0
6jSLG9D7MmANWIjq39vOzD,Kisah Sedih Di Hari Minggu,Yuni Shara,0.667,0.252,5,-14.867,1,0.0338,0.93,0.00123,0.176,0.217,78.909,246347,4,lansia,1,0,1,0,0
7iDpViFQbGCoLw7QCA5fS4,Lilin Lilin Kecil - Remastered,Chrisye,0.192,0.459,11,-9.664,0,0.0269,0.577,0.00178,0.198,0.0917,80.376,265388,4,lansia,1,0,1,0,0
0H9BiuF3SUDr8LR8WuF7et,Katakan Sejujurnya,Endang S Taurina,0.647,0.488,2,-9.457,1,0.0292,0.339,1.2e-05,0.14,0.495,111.894,211720,3,lansia,0,0,0,0,0
3isHnkz7AxyCEArbZvprde,Sabda Alam,Chrisye,0.319,0.394,0,-8.701,1,0.0287,0.183,9.8e-06,0.099,0.119,98.936,291173,4,lansia,0,0,0,0,0
13GtSVw6RXGOFHo1QiGHvw,Layu Sebelum Berkembang,Broery Marantika,0.383,0.397,10,-12.042,1,0.0276,0.469,0.00555,0.211,0.154,140.381,290453,4,lansia,0,0,0,0,0
2uuywKO5D7qtTpNi392Pn6,Senandung Rindu,Broery Marantika,0.618,0.456,2,-13.757,1,0.0241,0.534,0.0582,0.223,0.488,99.13,255027,4,lansia,0,0,0,0,0
1mTXwIAHXbyKq6SzoxgLuO,Kisah Cintaku,Chrisye,0.636,0.583,2,-5.812,1,0.0252,0.501,0.0,0.0811,0.274,132.205,302573,4,lansia,0,0,1,0,1
6k3cfoZgWRX6Kxmn0n4pfY,Kisah Kasih Di Sekolah,Chrisye,0.486,0.28,9,-13.95,1,0.0302,0.185,0.0,0.0798,0.309,73.156,284514,4,lansia,1,0,0,0,0
15oVjL0H6IGFXQNhDVRmsY,Berita Kepada Kawan,Ebiet G. Ade,0.547,0.421,2,-7.485,1,0.0294,0.365,0.0,0.235,0.37,143.644,342120,4,lansia,0,0,0,1,0
7yxXxh9hMbcxdCdWJWRZmk,Pergilah Kasih,Chrisye,0.698,0.428,4,-8.815,1,0.0357,0.257,1.95e-06,0.116,0.504,74.062,283640,4,lansia,1,0,0,0,0
6wmRwA7xRY5fq7KY8SlxSV,Maafkan,Atiek CB,0.454,0.512,7,-8.921,1,0.0306,0.503,0.000693,0.57,0.337,147.746,300403,4,lansia,0,0,1,1,0
1W9UqCN6wJODlQvF1XHzRl,Cinta Jangan Kau Pergi,Sheila Majid,0.388,0.318,5,-9.288,1,0.0254,0.855,0.000131,0.147,0.134,98.585,293314,4,lansia,0,0,1,0,0
7HuEgq7nmxw1tMZrImJrUu,Kasmaran,Iga Mawarni,0.59,0.566,11,-6.266,0,0.0231,0.531,0.0,0.374,0.416,82.731,285791,4,lansia,1,0,1,0,0
00Zuk5VxZIFAhayzV1oUab,Hati Lebur Jadi Debu,Endang S Taurina,0.583,0.422,7,-10.36,1,0.0308,0.382,1.94e-06,0.196,0.252,73.458,282787,4,lansia,1,0,0,0,0
1tyfQdv8os4DVT1uXJt0EQ,Cicak Cicak Di Dinding,Uwa and Friends,0.908,0.377,3,-6.852,1,0.0786,0.0103,0.0197,0.139,0.945,100.038,116245,4,anak-anak,0,0,0,0,0
16fMdR8dlDiXd7Cae4TObs,Naik Kereta Api,Uwa and Friends,0.85,0.53,11,-4.008,1,0.0362,0.63,0.0296,0.22,0.711,120.002,148152,4,anak-anak,0,0,0,0,1
5H91XsKg0po4zz18rRDEX9,Bintang Kecil,Uwa and Friends,0.641,0.39,1,-8.41,1,0.0275,0.00493,0.000892,0.225,0.349,112.043,167706,4,anak-anak,0,0,0,0,0
